group,name1,name2,C.ij.bray,E.ij.bray,ST.ij.bray,NST.ij.bray,MST.ij.bray,SES.ij.bray,RC.ij.bray
48,a,CXD_0210_FDSW210423212-1r,A1-100-normal,0.54273435,0.37475229303,0.690489358246811,0.0684599822542687,0.504979165372549,-2.11726088301508,-0.964
49,a,CXD_0213_FDSW210423215-1r,A1-100-normal,0.19907614,0.215776,0.979149253962792,1.47506462830356,0.903368557961925,0.208303327194442,0.098
50,a,CXD_0214_FDSW210423216-1r,A1-100-normal,0.13835629,0.20696183656,0.920378288886946,1.18868084671367,0.615283124480919,0.906795115032101,0.564
51,a,CXD_0215_FDSW210423217-1r,A1-100-normal,0.35868341,0.35269566089,0.983306311518562,1.49532146535859,0.974210448667174,-0.0731753637650922,-0.034
52,a,CXD_0801_FDSW210423161-1r,A1-100-normal,0.3978477,0.24934020886,0.626722760644337,-0.242266910471584,0.502734469380889,-1.63494220048532,-0.888
53,a,CXD_0802_FDSW210423162-1r,A1-100-normal,0.63915263,0.42481689861,0.664656419562883,-0.0574207934031578,0.416979428591142,-3.1371126658938,-1
54,a,CXD_0803_FDSW210423163-1r,A1-100-normal,0.47842056,0.34177585681,0.714383714633836,0.184894281605005,0.566080508712487,-1.5817043798979,-0.87
55,a,CXD_0804_FDSW210423164-1r,A1-100-normal,0.48329137,0.35582481344,0.736253191196027,0.291461587266722,0.590566643505126,-1.68395985937233,-0.904
56,a,CXD_0805_FDSW210423165-1r,A1-100-normal,0.39990536,0.294375,0.736111664019707,0.290771942509316,0.626021844492056,-1.28638446250141,-0.79
57,a,CXD_0807_FDSW210423167-1r,A1-100-normal,0.46904521,0.34745097766,0.74076223411385,0.313433606281396,0.602730588796931,-1.57406119473837,-0.852
