name1,name2,D.ij.bray,G.ij.bray,Ds.ij.bray,Gs.ij.bray,C.ij.bray,E.ij.bray,ST.ij.bray,MST.ij.bray,SES.bray,RC.bray
831,B1-20-normal,A3-100-normal,0.32955641,0.55241717831,0.32955641,0.55241717831,0.67044359,0.44758282169,0.667592066455584,0.39826647939996,-3.96782849283503,-1
832,B1-40-normal,A3-100-normal,0.19532858,0.5280555542,0.19532858,0.5280555542,0.80467142,0.4719444458,0.586505788660917,0.216949413654926,-5.29304316511437,-1
833,B1-60-normal,A3-100-normal,0.29642413,0.54547692421,0.29642413,0.54547692421,0.70357587,0.45452307579,0.646018567677712,0.351060665242714,-4.58999266698882,-1
834,B1-80-normal,A3-100-normal,0.44838234,0.61526380238,0.44838234,0.61526380238,0.55161766,0.38473619762,0.69746896359337,0.50829053287978,-3.5887959283365,-1
835,B3-100-normal,A3-100-normal,0.45696938,0.64156204642,0.45696938,0.64156204642,0.54303062,0.35843795358,0.660069506909205,0.470151803730206,-2.95087160296115,-0.998
836,B3-20-normal,A3-100-normal,0.42256613,0.5617875,0.42256613,0.5617875,0.57743387,0.4382125,0.758896425663427,0.570827805288347,-2.25679417648685,-0.984
837,B3-40-normal,A3-100-normal,0.30377835,0.5223621427,0.30377835,0.5223621427,0.69622165,0.4776378573,0.68604281021712,0.398966417895276,-3.95011778474574,-1
838,B3-60-normal,A3-100-normal,0.15668856,0.53693939222,0.15668856,0.53693939222,0.84331144,0.46306060778,0.549097979484305,0.1602366541754,-5.77657307420004,-1
839,B3-80-normal,A3-100-normal,0.22321957,0.5426027449,0.22321957,0.5426027449,0.77678043,0.4573972551,0.588837253662531,0.242239833465559,-4.8845436071372,-1
840,B5-100-normal,A3-100-normal,0.268098,0.60405333377,0.268098,0.60405333377,0.731902,0.39594666623,0.54098317292479,0.240105465174065,-4.88209809713037,-1
841,B5-20-normal,A3-100-normal,0.31345507,0.52663032167,0.31345507,0.52663032167,0.68654493,0.47336967833,0.689495556146631,0.410393911864538,-4.09897594974329,-1
842,B5-40-normal,A3-100-normal,0.30017195,0.55938461482,0.30017195,0.55938461482,0.69982805,0.44061538518,0.629605208279377,0.337853094440558,-4.60132151039306,-1
843,B5-60-normal,A3-100-normal,0.37918,0.58245454088,0.37918,0.58245454088,0.62082,0.41754545912,0.672570888695596,0.437846066390506,-3.18872177329519,-1
844,B5-80-normal,A3-100-normal,0.27176958,0.534088,0.27176958,0.534088,0.72823042,0.465912,0.639786511527491,0.325554050133108,-4.65652145192137,-1
845,C1_FDSW202534412-1r,A3-100-normal,0.59218931,0.56875777024,0.59218931,0.56875777024,0.40781069,0.43124222976,0.96043234931073,0.908247272742071,0.33786997434682,0.334
846,C1-100-normal,A3-100-normal,0.42431313,0.639323739,0.42431313,0.639323739,0.57568687,0.360676261,0.626514655441074,0.415811862166866,-3.34605908312234,-1
847,C1-20-normal,A3-100-normal,0.36036078,0.547512604,0.36036078,0.547512604,0.63963922,0.452487396,0.707410336720753,0.465601958490719,-3.01758384249783,-1
848,C1-40-normal,A3-100-normal,0.3638326,0.57160416725,0.3638326,0.57160416725,0.6361674,0.42839583275,0.673401109126309,0.428627519556119,-4.26913407316398,-1
849,C1-60-normal,A3-100-normal,0.14417664,0.55677948701,0.14417664,0.55677948701,0.85582336,0.44322051299,0.517887841937383,0.134105746870021,-5.52933635816998,-1
850,C1-80-normal,A3-100-normal,0.10897522,0.53364767291,0.10897522,0.53364767291,0.89102478,0.46635232709,0.523388728975641,0.10688025973133,-6.11043101701052,-1
851,C3-100-normal,A3-100-normal,0.21664662,0.58499999747,0.21664662,0.58499999747,0.78335338,0.41500000253,0.529773679574856,0.196194320583294,-5.29754384026947,-1
852,C3-20-normal,A3-100-normal,0.41304001,0.57465384988,0.41304001,0.57465384988,0.58695999,0.42534615012,0.724659529382914,0.52085856437822,-2.53786170292184,-0.992
853,C3-40-normal,A3-100-normal,0.22413053,0.54279820257,0.22413053,0.54279820257,0.77586947,0.45720179743,0.589276695511682,0.243322283412774,-5.26944396845659,-1
854,C3-60-normal,A3-100-normal,0.24365778,0.55043777009,0.24365778,0.55043777009,0.75634222,0.44956222991,0.594389970600874,0.263113740663534,-5.01102270773937,-1
855,C3-80-normal,A3-100-normal,0.22545262,0.5388596495,0.22545262,0.5388596495,0.77454738,0.4611403505,0.595367517091078,0.249094855618946,-4.86476649060424,-1
856,C5-100-normal,A3-100-normal,0.20771642,0.55922222479,0.20771642,0.55922222479,0.79228358,0.44077777521,0.556338394909055,0.206645255814807,-5.25315172259917,-1
857,C5-20-normal,A3-100-normal,0.44074219,0.60693150594,0.44074219,0.60693150594,0.55925781,0.39306849406,0.702839525942427,0.510388781684124,-2.60336606801465,-0.992
858,C5-40-normal,A3-100-normal,0.20731873,0.52910576857,0.20731873,0.52910576857,0.79268127,0.47089423143,0.594052425926501,0.232766682603665,-5.01636143605541,-1
859,C5-60-normal,A3-100-normal,0.24484629,0.51508035655,0.24484629,0.51508035655,0.75515371,0.48491964345,0.642146939131108,0.305248091257476,-4.45349288134696,-1
860,C5-80-normal,A3-100-normal,0.27422591,0.61315861751,0.27422591,0.61315861751,0.72577409,0.38684138249,0.533005225482767,0.238378518736847,-5.46976643762974,-1
861,CXD_0204_FDSW210423206-1r,A3-100-normal,0.73485185,0.67659258987,0.73485185,0.67659258987,0.26514815,0.32340741013,0.920719720403507,0.754859421543172,0.798251052807213,0.598
862,CXD_0209_FDSW210423211-1r,A3-100-normal,0.55670439,0.60463636031,0.55670439,0.60463636031,0.44329561,0.39536363969,0.891873573234799,0.821171147051488,-0.652371774977583,-0.538
863,CXD_0210_FDSW210423212-1r,A3-100-normal,0.64112518,0.63276598024,0.64112518,0.63276598024,0.35887482,0.36723401976,0.986961672976251,0.964495862795418,0.126739112651433,0.086
864,CXD_0213_FDSW210423215-1r,A3-100-normal,0.8317311,0.74401273958,0.8317311,0.74401273958,0.1682689,0.25598726042,0.894535192419762,0.58800759300599,1.02897476533299,0.632
865,CXD_0214_FDSW210423216-1r,A3-100-normal,0.87989669,0.74726380075,0.87989669,0.74726380075,0.12010331,0.25273619925,0.849263111502329,0.403580140300494,1.60986879409653,0.918
866,CXD_0215_FDSW210423217-1r,A3-100-normal,0.71771488,0.62572789236,0.71771488,0.62572789236,0.28228512,0.37427210764,0.871833523027975,0.657558032362634,1.20561262100836,0.776
867,CXD_0801_FDSW210423161-1r,A3-100-normal,0.78451498,0.73694573841,0.78451498,0.73694573841,0.21548502,0.26305426159,0.939364775940926,0.769495374480643,0.590840987591048,0.49
868,CXD_0802_FDSW210423162-1r,A3-100-normal,0.35482431,0.53722988335,0.35482431,0.53722988335,0.64517569,0.46277011665,0.71727767152851,0.473740502466988,-2.75182933717958,-0.99
869,CXD_0803_FDSW210423163-1r,A3-100-normal,0.64525286,0.63662161956,0.64525286,0.63662161956,0.35474714,0.36337838044,0.986623475888197,0.963188442593623,0.110175946325236,0.07
870,CXD_0804_FDSW210423164-1r,A3-100-normal,0.59264807,0.59489941268,0.59264807,0.59489941268,0.40735193,0.40510058732,0.994473224467109,0.990709731065302,-0.028415817177758,-0.038
871,CXD_0805_FDSW210423165-1r,A3-100-normal,0.69801334,0.660375,0.69801334,0.660375,0.30198666,0.339625,0.94607790733627,0.841230496389458,0.444068296905896,0.312
872,CXD_0807_FDSW210423167-1r,A3-100-normal,0.52711432,0.66159701409,0.52711432,0.66159701409,0.47288568,0.33840298591,0.715612673891922,0.570150227326463,-1.96870261475521,-0.956
873,CXD_1001_FDSW210423173-1r,A3-100-normal,0.67961859,0.67840876186,0.67961859,0.67840876186,0.32038141,0.32159123814,0.998219842485474,0.994464533533868,0.0154465524915445,0.098
874,CXD_1003_FDSW210423175-1r,A3-100-normal,0.65889651,0.6623458602,0.65889651,0.6623458602,0.34110349,0.3376541398,0.989887672506664,0.984732557262028,-0.055488249543225,0.00600000000000001
875,CXD_1004_FDSW210423176-1r,A3-100-normal,0.67466147,0.66682014208,0.67466147,0.66682014208,0.32533853,0.33317985792,0.98837738885548,0.965116105105878,0.0987629905731844,0.078
876,CXD_1007_FDSW210423179-1r,A3-100-normal,0.57549241,0.66186465949,0.57549241,0.66186465949,0.42450759,0.33813534051,0.796535441239107,0.692588876224827,-1.32821776756334,-0.862
877,CXD_1009_FDSW210423181-1r,A3-100-normal,0.53544255,0.63157449074,0.53544255,0.63157449074,0.46455745,0.36842550926,0.793067701874117,0.672354882662494,-1.42732639239263,-0.838
878,CXD_1015_FDSW210423187-1r,A3-100-normal,0.4394717,0.51741935464,0.4394717,0.51741935464,0.5605283,0.48258064536,0.860938948773862,0.731241110369961,-1.22566707121094,-0.794
879,CXD_1201_FDSW210423188-1r,A3-100-normal,0.62784187,0.62817105284,0.62784187,0.62817105284,0.37215813,0.37182894716,0.999115475886554,0.998591905645052,-0.00435143424884189,-0.02
880,CXD_1202_FDSW210423189-1r,A3-100-normal,0.55693982,0.60305959548,0.55693982,0.60305959548,0.44306018,0.39694040452,0.89590629543824,0.827390683537823,-0.682044540597109,-0.5
881,CXD_1203_FDSW210423190-1r,A3-100-normal,0.5047666,0.59457333383,0.5047666,0.59457333383,0.4952334,0.40542666617,0.818657760502422,0.69500441883351,-1.32896380291273,-0.846
882,CXD_1213_FDSW210423200-1r,A3-100-normal,0.46535165,0.50159090872,0.46535165,0.50159090872,0.53464835,0.49840909128,0.932218515740299,0.864867000016665,-0.606305369514192,-0.398
883,CXD_1214_FDSW210423201-1r,A3-100-normal,0.43630733,0.51601069631,0.43630733,0.51601069631,0.56369267,0.48398930369,0.858604926847816,0.725984220553368,-1.27458665467878,-0.806
884,CXD_1215_FDSW210423202-1r,A3-100-normal,0.50400226,0.5948933348,0.50400226,0.5948933348,0.49599774,0.4051066652,0.816751030357518,0.691963316912788,-1.38301719789081,-0.866
885,CXD_1401_FDSW210423218-1r,A3-100-normal,0.68882401,0.74260504311,0.68882401,0.74260504311,0.31117599,0.25739495689,0.827168435745959,0.767263142288625,-0.94612379757471,-0.648
886,CXD_1402_FDSW210423219-1r,A3-100-normal,0.80515587,0.62858666696,0.80515587,0.62858666696,0.19484413,0.37141333304,0.780701837223145,0.409557645704558,2.24646017970798,0.982
887,CXD_1408_FDSW210423225-1r,A3-100-normal,0.55986689,0.6590620587,0.55986689,0.6590620587,0.44013311,0.3409379413,0.774624615948571,0.658036172654238,-1.19657269297793,-0.73
888,CXD_1412_FDSW210423229-1r,A3-100-normal,0.54034784,0.59763999917,0.54034784,0.59763999917,0.45965216,0.40236000083,0.875357576542227,0.791442300329838,-0.879903101124417,-0.618
889,CXD_1414_FDSW210423231-1r,A3-100-normal,0.48949081,0.49999038174,0.48949081,0.49999038174,0.51050919,0.50000961826,0.97943313862773,0.958865485970558,-0.17594453358032,-0.192
890,CXD_1415_FDSW210423232-1r,A3-100-normal,0.48755767,0.50451351279,0.48755767,0.50451351279,0.51244233,0.49548648721,0.96691170538156,0.934415444225746,-0.286152688493892,-0.164
891,CXD_1604_FDSW210423236-1r,A3-100-normal,0.68232105,0.53933714228,0.68232105,0.53933714228,0.31767895,0.46066285772,0.790444824001839,0.545100777094704,2.10425083894416,0.974
892,CXD_1609_FDSW210423241-1r,A3-100-normal,0.55412796,0.60555102343,0.55412796,0.60555102343,0.44587204,0.39444897657,0.884668562240413,0.809542989282192,-0.782518791625363,-0.522
893,CXD_1610_FDSW210423242-1r,A3-100-normal,0.7214092,0.63662857022,0.7214092,0.63662857022,0.2785908,0.36337142978,0.882479139744822,0.676582002260524,1.24361980226241,0.794
894,CXD_1611_FDSW210423243-1r,A3-100-normal,0.67505095,0.63578417115,0.67505095,0.63578417115,0.32494905,0.36421582885,0.941831384949536,0.840290809891131,0.62924174385806,0.494
895,CXD_1612_FDSW210423244-1r,A3-100-normal,0.74927521,0.6883125,0.74927521,0.6883125,0.25072479,0.3116875,0.918637759282067,0.738962131243848,0.994329942874853,0.622
896,CXD_1613_FDSW210423245-1r,A3-100-normal,0.77722016,0.6904375,0.77722016,0.6904375,0.22277984,0.3095625,0.888342242692212,0.639304640233272,1.35306715451559,0.79
897,DD1_FDSW220008388-1r,A3-100-normal,0.98439309,0.85355555615,0.98439309,0.85355555615,0.01560691,0.14644444385,0.867088122438974,0.0924075091768944,2.66616568727631,0.996
898,DD11_FDSW220008398-1r,A3-100-normal,0.98693668,0.79535519364,0.98693668,0.79535519364,0.01306332,0.20464480636,0.805882697195934,0.0514428083623787,2.60483287337822,0.996
899,DD13_FDSW220008400-2r,A3-100-normal,0.98315883,0.86348366092,0.98315883,0.86348366092,0.01684117,0.13651633908,0.878274836752471,0.10834729331412,2.64010676067196,0.998
900,DD15_FDSW220008402-2r,A3-100-normal,0.97238914,0.7882165631,0.97238914,0.7882165631,0.02761086,0.2117834369,0.81059786733118,0.10568014457971,2.31817500536169,0.994
901,DD3_FDSW220008390-2r,A3-100-normal,0.9179309,0.82065088418,0.9179309,0.82065088418,0.0820691,0.17934911582,0.894022506683237,0.409099438086303,1.33983708212766,0.85
902,DD5_FDSW220008392-2r,A3-100-normal,0.94561421,0.77415686295,0.94561421,0.77415686295,0.05438579,0.22584313705,0.818681503263366,0.197148520406481,2.63847360619679,0.992
903,DD7_FDSW220008394-1r,A3-100-normal,0.98799411,0.78708542798,0.98799411,0.78708542798,0.01200589,0.21291457202,0.796649919279377,0.0449217317942833,2.90381236985621,0.996
904,DD9_FDSW220008396-1r,A3-100-normal,0.97519692,0.78686432165,0.97519692,0.78686432165,0.02480308,0.21313567835,0.806877365496601,0.0938981403842536,2.65574611968865,0.998
905,DY10_FDME210438608-1r,A3-100-normal,1,0.92392079276,1,0.92392079276,0,0.0760792072399999,0.92392079276,0,1.32787791763291,0.825
906,DY11_FDME210438609-1r,A3-100-normal,1,0.932672,1,0.932672,0,0.0673279999999999,0.932672,0,1.21440383042997,0.799
907,DY13_FDME210438611-1b,A3-100-normal,1,0.9226138617,1,0.9226138617,0,0.0773861383,0.9226138617,0,1.36592262020491,0.829
908,DY15_FDME210438613-1r,A3-100-normal,1,0.92113725663,1,0.92113725663,0,0.07886274337,0.92113725663,0,1.30401514285107,0.813
909,DY2_FDME210438600-1b,A3-100-normal,1,0.92576237492,1,0.92576237492,0,0.07423762508,0.92576237492,0,1.30727823211496,0.812
910,DY6_FDME210438604-1r,A3-100-normal,1,0.93040944279,1,0.93040944279,0,0.0695905572100001,0.93040944279,0,1.27824710417187,0.838
911,DY7_FDME210438605-1r,A3-100-normal,1,0.92318868855,1,0.92318868855,0,0.07681131145,0.92318868855,0,1.24660333154834,0.811
912,E10_FDSW202534389-1r,A3-100-normal,0.59202506,0.5207999987,0.59202506,0.5207999987,0.40797494,0.4792000013,0.879692489199697,0.748940921381623,1.12516465331236,0.738
913,E100_FDSW202534392-1r,A3-100-normal,0.69830715,0.55995402017,0.69830715,0.55995402017,0.30169285,0.44004597983,0.8018735311102,0.549759620650685,1.96185188197521,0.93
914,E150_FDSW202534393-1r,A3-100-normal,0.60910329,0.53728089829,0.60910329,0.53728089829,0.39089671,0.46271910171,0.882085037317727,0.745169451084874,1.08545820815008,0.748
915,E20_FDSW202534390-1r,A3-100-normal,0.57672876,0.53794318099,0.57672876,0.53794318099,0.42327124,0.46205681901,0.932749011840506,0.854452990643908,0.585208634028035,0.42
916,E5_FDSW202534388-1r,A3-100-normal,0.60880691,0.54060227253,0.60880691,0.54060227253,0.39119309,0.45939772747,0.887970001079653,0.756137237471069,0.988844144404754,0.66
917,E50_FDSW202534391-1r,A3-100-normal,0.74328076,0.56765486846,0.74328076,0.56765486846,0.25671924,0.43234513154,0.763715272893651,0.453481235547373,2.60116254812391,0.994
918,LYG1_FDME210455382-1r,A3-100-normal,0.89183925,0.83418181966,0.89183925,0.83418181966,0.10816075,0.16581818034,0.93534997440402,0.610114973741604,0.833936363307571,0.656
919,LYG11_FDME210455392-2r,A3-100-normal,0.9021127,0.82876271098,0.9021127,0.82876271098,0.0978873,0.17123728902,0.918690880840055,0.525166979544691,0.925390651784524,0.664
920,LYG13_FDME210455394-1a,A3-100-normal,0.97497,0.9612000054,0.97497,0.9612000054,0.02503,0.0387999945999999,0.985876494045971,0.635992063925975,0.376666880449787,0.056
921,LYG3_FDME210455384-1r,A3-100-normal,0.912802,0.76626519141,0.912802,0.76626519141,0.087198,0.23373480859,0.839464847151956,0.313173960624571,1.91928263591088,0.976
922,LYG5_FDME210455386-1r,A3-100-normal,0.89932706,0.81518261255,0.89932706,0.81518261255,0.10067294,0.18481738745,0.906436210815229,0.493750071485652,1.11401457035273,0.764
923,LYG6_FDME210455387-1r,A3-100-normal,0.95436833,0.8856603865,0.95436833,0.8856603865,0.04563167,0.1143396135,0.928006890693869,0.370357244507117,1.02187166090362,0.646
924,LYG7_FDME210455388-1r,A3-100-normal,0.9756889,0.93326530556,0.9756889,0.93326530556,0.0243111,0.06673469444,0.956519342958601,0.348454991721108,0.905316757054417,0.492
925,N10_FDSW202534407-1r,A3-100-normal,0.56085061,0.5442099413,0.56085061,0.5442099413,0.43914939,0.4557900587,0.970329587944997,0.934903336550101,0.233227081419773,0.216
926,N100_FDSW202534410-1r,A3-100-normal,0.72528724,0.57288105603,0.72528724,0.57288105603,0.27471276,0.42711894397,0.789867826752336,0.508024225536521,2.24255735997887,0.96
927,N150_FDSW202534411-1r,A3-100-normal,0.72131396,0.54353397783,0.72131396,0.54353397783,0.27868604,0.45646602217,0.753533146412417,0.460054326900606,2.63615813518585,0.988
928,N20_FDSW202534408-1r,A3-100-normal,0.67533595,0.63911594449,0.67533595,0.63911594449,0.32466405,0.36088405551,0.946367425708642,0.851385580846555,0.552061539661076,0.414
929,N5_FDSW202534406-1r,A3-100-normal,0.5557854,0.5611625,0.5557854,0.5611625,0.4442146,0.4388375,0.987895265036314,0.978429180560557,-0.0808937688364152,-0.052
930,N50_FDSW202534409-1r,A3-100-normal,0.75483172,0.58109844573,0.75483172,0.58109844573,0.24516828,0.41890155427,0.769838402829706,0.450559218928214,2.29839243558561,0.984
931,NB1_FDME210455352-1r,A3-100-normal,0.98301969,0.68118604652,0.98301969,0.68118604652,0.01698031,0.31881395348,0.69295259642256,0.036907261348265,3.77650772395152,1
932,NB11_FDME210455362-1b,A3-100-normal,0.97602123,0.68565979229,0.97602123,0.68565979229,0.02397877,0.31434020771,0.702504998062388,0.0535890902888545,3.69851134131777,1
933,NB12_FDME210455363-1r,A3-100-normal,0.98561637,0.71710344163,0.98561637,0.71710344163,0.01438363,0.28289655837,0.727568517992452,0.0369925898807312,3.79107225792549,0.998
934,NB15_FDME210455366-1r,A3-100-normal,1,0.70292045617,1,0.70292045617,0,0.29707954383,0.70292045617,0,3.67835434370636,1
935,NB2_FDME210455353-1r,A3-100-normal,1,0.77284746208,1,0.77284746208,0,0.22715253792,0.77284746208,0,3.22423718888228,1
936,NB4_FDME210455355-1r,A3-100-normal,0.97814062,0.70014635703,0.97814062,0.70014635703,0.02185938,0.29985364297,0.715793151530707,0.0521814387370066,3.78109655053265,1
937,NB6_FDME210455357-1r,A3-100-normal,0.97625949,0.70591221077,0.97625949,0.70591221077,0.02374051,0.29408778923,0.723078462233438,0.0583711806205329,3.61072985376323,1
938,NB7_FDME210455358-1r,A3-100-normal,0.98226642,0.67307317415,0.98226642,0.67307317415,0.01773358,0.32692682585,0.685224660484678,0.0371688260915402,3.68748960306702,1
939,S10_FDSW202534395-1r,A3-100-normal,0.63906875,0.58841333363,0.63906875,0.58841333363,0.36093125,0.41158666637,0.920735575992411,0.807417415372894,0.801140312972821,0.528
940,S100_FDSW202534398-1r,A3-100-normal,0.67897112,0.62050350356,0.67897112,0.62050350356,0.32102888,0.37949649644,0.91388791847288,0.773088599407571,0.933838247311656,0.724
941,S150_FDSW202534399-1r,A3-100-normal,0.63784841,0.58935098724,0.63784841,0.58935098724,0.36215159,0.41064901276,0.923967165239151,0.814847150733843,0.776488666217681,0.554
942,S20_FDSW202534396-1r,A3-100-normal,0.66444689,0.55411695705,0.66444689,0.55411695705,0.33555311,0.44588304295,0.833952217083897,0.627597896933875,1.62060250788426,0.9
943,S5_FDSW202534394-1r,A3-100-normal,0.63411887,0.5352960907,0.63411887,0.5352960907,0.36588113,0.4647039093,0.844157327631647,0.664640926728798,1.40282507496075,0.84
944,S50_FDSW202534397-1r,A3-100-normal,0.69672128,0.63002839184,0.69672128,0.63002839184,0.30327872,0.36997160816,0.90427608561059,0.741266864056194,1.01688051286728,0.678
945,SY11_FDME210455407-1r,A3-100-normal,0.97078247,0.97655911407,0.97078247,0.97655911407,0.02921753,0.02344088593,0.80228841828861,0.797542638368927,-0.278714935592789,0.026
946,SY12_FDME210455408-1r,A3-100-normal,0.97589122,0.96071929638,0.97589122,0.96071929638,0.0241087800000001,0.03928070362,0.984453263530745,0.604214409709822,0.340558692833059,0
947,SY13_FDME210455409-2a,A3-100-normal,0.97506132,0.96159999956,0.97506132,0.96159999956,0.02493868,0.03840000044,0.986194385764374,0.64047880006676,0.298605230672498,-0.018
948,SY15_FDME210455411-2a,A3-100-normal,0.9720838,0.9561632641,0.9720838,0.9561632641,0.0279161999999999,0.0438367359,0.983622259829862,0.62639234345599,0.339132188568873,0.034
949,SY3_FDME210455399-2a,A3-100-normal,0.95142374,0.92253465384,0.95142374,0.92253465384,0.04857626,0.07746534616,0.969635941436568,0.608030428203117,0.493904479624649,0.274
950,SY7_FDME210455403-2a,A3-100-normal,0.97054477,0.97688169507,0.97054477,0.97688169507,0.0294552300000001,0.02311830493,0.784862482146633,0.779771164779629,-0.305504983662997,0.01
951,SY9_FDME210455405-2a,A3-100-normal,0.97326968,0.95837255242,0.97326968,0.95837255242,0.02673032,0.04162744758,0.984693730950295,0.632303445454132,0.305616414542998,-0.022
952,W10_FDSW202534401-1r,A3-100-normal,0.66509503,0.59351316316,0.66509503,0.59351316316,0.33490497,0.40648683684,0.892373475050625,0.73522752720345,1.0386003116711,0.712
953,W100_FDSW202534404-1r,A3-100-normal,0.57464688,0.55871951388,0.57464688,0.55871951388,0.42535312,0.44128048612,0.972283211352335,0.937190087666538,0.236072124126841,0.228
954,W150_FDSW202534405-1r,A3-100-normal,0.60222792,0.67466165268,0.60222792,0.67466165268,0.39777208,0.32533834732,0.817901415604635,0.730089025110581,-1.00611736013421,-0.702
955,W20_FDSW202534402-1r,A3-100-normal,0.6481804,0.59802684541,0.6481804,0.59802684541,0.3518196,0.40197315459,0.922624080286908,0.807509733350195,0.78228816253601,0.544
956,W5_FDSW202534400-1r,A3-100-normal,0.58943902,0.54568420711,0.58943902,0.54568420711,0.41056098,0.45431579289,0.925768720078966,0.836608629762058,0.654207644284402,0.43
957,W50_FDSW202534403-1r,A3-100-normal,0.70204894,0.64269565608,0.70204894,0.64269565608,0.29795106,0.35730434392,0.915457056426864,0.763386745748423,0.890100454786965,0.65
958,WZ1_L1,A3-100-normal,1,0.8305000002,1,0.8305000002,0,0.1694999998,0.8305000002,0,2.08259371131657,0.991
959,WZ10_L1,A3-100-normal,1,0.79339436728,1,0.79339436728,0,0.20660563272,0.79339436728,0,2.51403179848861,0.999
960,WZ11_L1,A3-100-normal,0.97171236,0.71241378003,0.97171236,0.71241378003,0.0282876399999999,0.28758621997,0.733152946649768,0.0721146048719971,3.11988164575954,1
961,WZ14_L1,A3-100-normal,1,0.81406106225,1,0.81406106225,0,0.18593893775,0.81406106225,0,2.209936267295,0.995
962,WZ15_FDME210455471-1r,A3-100-normal,0.96262259,0.75735426209,0.96262259,0.75735426209,0.0373774100000001,0.24264573791,0.78676136417077,0.121193565294263,3.0898251999632,1
963,WZ3_L1,A3-100-normal,1,0.81086614116,1,0.81086614116,0,0.18913385884,0.81086614116,0,2.27734677035813,0.994
964,WZ5_L1,A3-100-normal,1,0.8307333327,1,0.8307333327,0,0.1692666673,0.8307333327,0,2.28300402306436,0.998
965,WZ7_FDME210455463-1r,A3-100-normal,0.9844842,0.81668965137,0.9844842,0.81668965137,0.0155158,0.18331034863,0.829560953207781,0.0702159039791101,2.23649189467284,0.994
966,YC1_FDME220007405-1r,A3-100-normal,1,0.80996875,1,0.80996875,0,0.19003125,0.80996875,0,2.26371668663969,0.99
967,YC11_FDME220007415-1r,A3-100-normal,0.99030926,0.84706348923,0.99030926,0.84706348923,0.00969074000000003,0.15293651077,0.8553524877976,0.0541989517471436,2.66189620513566,1
968,YC13_FDME220007417-1r,A3-100-normal,1,0.80718471614,1,0.80718471614,0,0.19281528386,0.80718471614,0,2.5719286082269,0.999
969,YC15_FDME220007419-1r,A3-100-normal,1,0.82185798491,1,0.82185798491,0,0.17814201509,0.82185798491,0,2.46487526145995,1
970,YC3_FDME220007407-1r,A3-100-normal,1,0.90313532512,1,0.90313532512,0,0.0968646748799999,0.90313532512,0,2.27480848566081,0.995
971,YC5_FDME220007409-1r,A3-100-normal,1,0.88839849083,1,0.88839849083,0,0.11160150917,0.88839849083,0,2.40455118222202,0.996
972,YC7_FDME220007411-1a,A3-100-normal,1,0.81659420153,1,0.81659420153,0,0.18340579847,0.81659420153,0,2.28641984692225,0.994
973,YC9_FDME220007413-1r,A3-100-normal,1,0.81206741462,1,0.81206741462,0,0.18793258538,0.81206741462,0,2.59155674293361,1
974,ZH1_FDSW220008784-1r,A3-100-normal,0.9754387,0.89274575534,0.9754387,0.89274575534,0.0245613,0.10725424466,0.915224867887649,0.209587160106423,1.17260114883835,0.746
975,ZH11_FDSW220008794-2r,A3-100-normal,0.97838562,0.87687407768,0.97838562,0.87687407768,0.02161438,0.12312592232,0.896245876630934,0.157333229152083,1.4680800608844,0.892
976,ZH13_FDSW220008796-2r,A3-100-normal,0.97630267,0.86510568608,0.97630267,0.86510568608,0.02369733,0.13489431392,0.886103984617803,0.155664815866562,1.45924681810894,0.892
977,ZH15_FDSW220008798-2r,A3-100-normal,0.97639747,0.86697560345,0.97639747,0.86697560345,0.02360253,0.13302439655,0.887933070381676,0.157546040239305,1.42900437725981,0.874
978,ZH3_FDSW220008786-1r,A3-100-normal,0.97619059,0.8375081932,0.97619059,0.8375081932,0.02380941,0.1624918068,0.857935122279759,0.125710517237962,1.77256672117709,0.958
979,ZH5_FDSW220008788-1r,A3-100-normal,0.97574404,0.86194999883,0.97574404,0.86194999883,0.02425596,0.13805000117,0.883377159885086,0.155213045081398,1.51392128261375,0.908
980,ZH7_FDSW220008790-1r,A3-100-normal,0.97736292,0.86725580936,0.97736292,0.86725580936,0.02263708,0.13274419064,0.887342656052472,0.151319968095233,1.47978311093491,0.892
981,ZH9_FDSW220008792-2r,A3-100-normal,0.98036968,0.88197297607,0.98036968,0.88197297607,0.01963032,0.11802702393,0.899633060938808,0.149627469038635,1.47268934243075,0.886
982,A3-40-normal,A3-20-normal,0.26714463,0.5635476179,0.26714463,0.5635476179,0.73285537,0.4364523821,0.5955505000939,0.282315305646685,-4.94848535504461,-1
983,A3-60-normal,A3-20-normal,0.29860102,0.50256704942,0.29860102,0.50256704942,0.70139898,0.49743295058,0.709201131971991,0.421372992193554,-3.67475494413815,-1
984,A3-80-normal,A3-20-normal,0.32170915,0.52911810741,0.32170915,0.52911810741,0.67829085,0.47088189259,0.694218258421148,0.422091708265977,-3.3796123390709,-1
985,A5-100-normal,A3-20-normal,0.46523027,0.66450703669,0.46523027,0.66450703669,0.53476973,0.33549296331,0.627359673686093,0.439222903988979,-3.84520437135089,-1
986,A5-20-normal,A3-20-normal,0.42928884,0.6133986827,0.42928884,0.6133986827,0.57071116,0.3866013173,0.677402764123274,0.474082281271378,-3.12088483909925,-1
987,A5-40-normal,A3-20-normal,0.19901953,0.49093061402,0.19901953,0.49093061402,0.80098047,0.50906938598,0.635557800778838,0.257650289443316,-5.13337540230972,-1
