distv_num,dist_loca_num
-0.161151285,5.293718207
-0.16669321,5.293718207
-0.170711492,5.293718207
-0.294588306,5.293718207
-0.303914028,5.293718207
-0.321202191,5.293718207
-0.329947156,5.293718207
-0.365597372,5.293718207
-0.368108979,5.293718207
-0.372058882,5.293718207
-0.373407661,5.293718207
-0.38476289,5.293718207
-0.388070902,5.293718207
-0.40112076,5.293718207
-0.405062735,5.293718207
-0.421750964,5.293718207
-0.423625044,5.293718207
-0.425497068,5.293718207
-0.466503812,5.293718207
-0.511999419,5.293718207
-0.51698525,5.293718207
-0.517868542,5.293718207
-0.523450557,5.293718207
-0.530630264,5.293718207
-0.540248966,5.293718207
-0.584100985,5.293718207
-0.594696683,5.293718207
-0.597214932,5.293718207
-0.607461747,5.293718207
-0.612704608,5.293718207
-0.658360252,5.293718207
-0.663362619,5.293718207
-0.733031419,5.293718207
-0.745299716,5.293718207
-0.774824653,5.293718207
-0.782765218,5.293718207
-0.865592498,5.293718207
-0.879969746,5.293718207
-0.881839425,5.293718207
-0.892262269,5.293718207
-0.947789879,5.293718207
-0.959922798,5.293718207
-0.977503807,5.293718207
-0.983509559,5.293718207
-0.996821149,5.293718207
-1.014364048,5.293718207
-1.038260607,5.293718207
-1.044191882,5.293718207
-1.086407028,5.293718207
-1.095067385,5.293718207
-1.123062614,5.293718207
-1.144367235,5.293718207
-1.150621178,5.293718207
-1.180933076,5.293718207
-1.187178032,5.293718207
-1.2911671,5.293718207
-1.304723575,5.293718207
-1.407652797,5.293718207
-1.421607959,5.293718207
-1.44393276,5.293718207
-1.457877073,5.293718207
-1.523629111,5.293718207
-1.645461237,5.293718207
-1.681596513,5.293718207
-0.548573981,5.377575339
-0.583524267,5.377575339
-0.591051397,5.377575339
-0.594085023,5.377575339
-0.613009604,5.377575339
-0.61358652,5.377575339
-0.622310644,5.377575339
-0.636972791,5.377575339
-0.643584365,5.377575339
-0.649158613,5.377575339
-0.663314041,5.377575339
-0.67614494,5.377575339
-0.687395003,5.377575339
-0.719411556,5.377575339
-0.72814765,5.377575339
-0.742657973,5.377575339
-0.750189281,5.377575339
-0.772524457,5.377575339
-0.779600346,5.377575339
-0.781726495,5.377575339
-0.786581307,5.377575339
-0.790153891,5.377575339
-0.79441533,5.377575339
-0.798226618,5.377575339
-0.805547237,5.377575339
-0.807744259,5.377575339
-0.817080773,5.377575339
-0.822384076,5.377575339
-0.827751788,5.377575339
-0.831259711,5.377575339
-0.834332042,5.377575339
-0.838799527,5.377575339
-0.854060528,5.377575339
-0.874580908,5.377575339
-0.87652577,5.377575339
-0.89659042,5.377575339
-0.902945486,5.377575339
-0.904096459,5.377575339
-0.906854228,5.377575339
-0.914936465,5.377575339
-0.928611298,5.377575339
-0.929127737,5.377575339
-0.933361102,5.377575339
-0.943029938,5.377575339
-0.943098923,5.377575339
-0.954874582,5.377575339
-0.968948572,5.377575339
-0.972484605,5.377575339
-0.979476214,5.377575339
-0.986476811,5.377575339
-0.989976892,5.377575339
-0.991324013,5.377575339
-1.014541653,5.377575339
-1.039924144,5.377575339
-1.131792526,5.377575339
-1.198659638,5.377575339
-0.156343257,5.38492943
-0.164311772,5.38492943
-0.172258787,5.38492943
-0.179369676,5.38492943
-0.181899304,5.38492943
-0.188816939,5.38492943
-0.19102486,5.38492943
-0.192322477,5.38492943
-0.195566878,5.38492943
-0.199481771,5.38492943
-0.199829649,5.38492943
-0.201875817,5.38492943
-0.205310959,5.38492943
-0.209602777,5.38492943
-0.213694227,5.38492943
-0.214987166,5.38492943
-0.216578112,5.38492943
-0.218483638,5.38492943
-0.218740052,5.38492943
-0.223045197,5.38492943
-0.229141815,5.38492943
-0.231869527,5.38492943
-0.232965175,5.38492943
-0.235440546,5.38492943
-0.236381311,5.38492943
-0.23652071,5.38492943
-0.240056288,5.38492943
-0.246213527,5.38492943
-0.246231635,5.38492943
-0.248662463,5.38492943
-0.255912083,5.38492943
-0.258008088,5.38492943
-0.26103933,5.38492943
-0.269837223,5.38492943
-0.271786729,5.38492943
-0.272498583,5.38492943
-0.273672577,5.38492943
-0.274668289,5.38492943
-0.277606918,5.38492943
-0.28050912,5.38492943
-0.280663521,5.38492943
-0.281746249,5.38492943
-0.283304289,5.38492943
-0.286153843,5.38492943
-0.291631637,5.38492943
-0.2922057,5.38492943
-0.295204625,5.38492943
-0.298086438,5.38492943
-0.300599949,5.38492943
-0.302726165,5.38492943
-0.303551191,5.38492943
-0.309295613,5.38492943
-0.327514415,5.38492943
-0.333792776,5.38492943
-0.336919031,5.38492943
-0.337966797,5.38492943
-0.393846775,5.38492943
-0.438315523,5.38492943
-0.463344004,5.38492943
-0.479485985,5.38492943
-0.480722769,5.38492943
-0.491247808,5.38492943
-0.499834001,5.38492943
-0.662422514,5.38492943
-0.899300991,5.471571445
-0.996363026,5.471571445
-1.002732443,5.471571445
-1.021483062,5.471571445
-1.06891131,5.471571445
-1.111877575,5.471571445
-1.134693251,5.471571445
-1.149285382,5.471571445
-1.189052732,5.471571445
-1.243921007,5.471571445
-1.265380794,5.471571445
-1.26901285,5.471571445
-1.270940681,5.471571445
-1.291424738,5.471571445
-1.294124742,5.471571445
-1.328177249,5.471571445
-1.348008184,5.471571445
-1.352723277,5.471571445
-1.369053534,5.471571445
-1.37126598,5.471571445
-1.383771924,5.471571445
-1.386654867,5.471571445
-1.411237351,5.471571445
-1.424406859,5.471571445
-1.443314674,5.471571445
-1.502741661,5.471571445
-1.505045647,5.471571445
-1.509262942,5.471571445
-1.521034169,5.471571445
-1.523321673,5.471571445
-1.542073358,5.471571445
-1.551438495,5.471571445
-1.588788638,5.471571445
-1.591124458,5.471571445
-1.599097063,5.471571445
-1.610258608,5.471571445
-1.695026182,5.471571445
-1.708712563,5.471571445
-1.773160931,5.471571445
-1.775459561,5.471571445
-1.788521094,5.471571445
-1.790864461,5.471571445
-1.688769045,5.531920888
-1.693594763,5.531920888
-1.705851536,5.531920888
-1.70680549,5.531920888
-1.706948192,5.531920888
-1.714004233,5.531920888
-1.717177465,5.531920888
-1.722915168,5.531920888
-0.606289384,5.545472935
-0.619110592,5.545472935
-0.63201013,5.545472935
-0.632243532,5.545472935
-0.677508796,5.545472935
-0.694202506,5.545472935
-0.733154234,5.545472935
-0.740965366,5.545472935
-0.744574405,5.545472935
-0.745600522,5.545472935
-0.750401931,5.545472935
-0.752066178,5.545472935
-0.752908922,5.545472935
-0.753482506,5.545472935
-0.761124207,5.545472935
-0.761644664,5.545472935
-0.76300297,5.545472935
-0.793427837,5.545472935
-0.799052559,5.545472935
-0.801447405,5.545472935
-0.80691149,5.545472935
-0.811130701,5.545472935
-0.813618767,5.545472935
-0.816404658,5.545472935
-0.821999327,5.545472935
-0.826736841,5.545472935
-0.834311178,5.545472935
-0.84199393,5.545472935
-0.846361505,5.545472935
-0.847582666,5.545472935
-0.854413836,5.545472935
-0.864135892,5.545472935
-0.87586601,5.545472935
-0.879970398,5.545472935
-0.893977206,5.545472935
-0.89478013,5.545472935
-0.897008309,5.545472935
-0.899819008,5.545472935
-0.900598793,5.545472935
-0.900766362,5.545472935
-0.907651993,5.545472935
-0.908459972,5.545472935
-0.911565597,5.545472935
-0.919821989,5.545472935
-0.929109186,5.545472935
-0.929785305,5.545472935
-0.93009233,5.545472935
-0.93827074,5.545472935
-0.948141888,5.545472935
-0.95032181,5.545472935
-0.957855545,5.545472935
-0.958673263,5.545472935
-0.960704667,5.545472935
-0.961511004,5.545472935
-0.996236523,5.545472935
-1.011353287,5.545472935
-1.012173309,5.545472935
-1.014029188,5.545472935
-1.01788476,5.545472935
-1.035511438,5.545472935
-1.080055082,5.545472935
-1.080889323,5.545472935
-1.0972483,5.545472935
-1.098077133,5.545472935
-0.89627935,5.606244332
-0.957563217,5.606244332
-0.977972489,5.606244332
-0.99908254,5.606244332
-1.003573373,5.606244332
-1.010024637,5.606244332
-1.117165232,5.606244332
-1.174247231,5.606244332
-1.183652255,5.606244332
-1.1842756,5.606244332
-1.217614801,5.606244332
-1.226650818,5.606244332
