CXD_0801_FDSW210423161-1r 2.06801958118388
CXD_0802_FDSW210423162-1r 2.32439063190366
CXD_0803_FDSW210423163-1r 1.91873474606163
CXD_0804_FDSW210423164-1r 2.49177549268035
CXD_0805_FDSW210423165-1r 2.61665257492035
CXD_0807_FDSW210423167-1r 2.68603999819895
CXD_1001_FDSW210423173-1r 2.55546047799902
CXD_1003_FDSW210423175-1r 2.89924990561709
CXD_1004_FDSW210423176-1r 2.7440068419582
CXD_1007_FDSW210423179-1r 2.80546505500474
CXD_1009_FDSW210423181-1r 2.8773765842082
CXD_1015_FDSW210423187-1r 2.92249474666737
CXD_1201_FDSW210423188-1r 2.67978295797338
CXD_1202_FDSW210423189-1r 2.54321169081759
CXD_1203_FDSW210423190-1r 2.5748562841229
CXD_1213_FDSW210423200-1r 2.83825647077146
CXD_1214_FDSW210423201-1r 2.91176148267171
CXD_1215_FDSW210423202-1r 2.82184574503017
CXD_0204_FDSW210423206-1r 2.56762029935544
CXD_0209_FDSW210423211-1r 2.59219601517329
CXD_0210_FDSW210423212-1r 2.46969450279438
CXD_0213_FDSW210423215-1r 2.5640419113784
CXD_0214_FDSW210423216-1r 2.61997121123348
CXD_0215_FDSW210423217-1r 2.70744455715766
CXD_1401_FDSW210423218-1r 1.59015072461761
CXD_1402_FDSW210423219-1r 2.18239172973777
CXD_1408_FDSW210423225-1r 1.73567211059183
CXD_1412_FDSW210423229-1r 2.77086259009751
CXD_1414_FDSW210423231-1r 2.98637611644791
CXD_1415_FDSW210423232-1r 2.7671793496327
CXD_1604_FDSW210423236-1r 2.18947299848361
CXD_1609_FDSW210423241-1r 2.24731098053415
CXD_1610_FDSW210423242-1r 2.76385185830009
CXD_1611_FDSW210423243-1r 2.70481637782488
CXD_1612_FDSW210423244-1r 2.78587320087921
CXD_1613_FDSW210423245-1r 2.79653636786159
