name1,name2,D.ij.bray,G.ij.bray,Ds.ij.bray,Gs.ij.bray,C.ij.bray,E.ij.bray,ST.ij.bray,MST.ij.bray,SES.bray,RC.bray
48,ST12_L1,BH2_FDSW220017122-1r,1,0.98373831511,1,0.98373831511,0,0.01626168489,0.98373831511,0,0.51265427599638,0.265
49,ST13_L1,BH2_FDSW220017122-1r,1,0.99592,1,0.99592,0,0.00407999999999997,0.99592,0,0.482764094983775,0.196
50,ST15_L1,BH2_FDSW220017122-1r,1,0.99572,1,0.99572,0,0.00427999999999995,0.99572,0,0.482883747948021,0.2
51,WZ1_L1,BH2_FDSW220017122-1r,1,0.87600862111,1,0.87600862111,0,0.12399137889,0.87600862111,0,1.0873044884095,0.844
52,WZ3_L1,BH2_FDSW220017122-1r,1,0.87934529509,1,0.87934529509,0,0.12065470491,0.87934529509,0,1.0621723733086,0.838
53,WZ5_L1,BH2_FDSW220017122-1r,1,0.87835684623,1,0.87835684623,0,0.12164315377,0.87835684623,0,1.07989431000626,0.827
54,WZ7_FDME210455463-1r,BH2_FDSW220017122-1r,1,0.872681616,1,0.872681616,0,0.127318384,0.872681616,0,0.98312018672871,0.768
55,WZ10_L1,BH2_FDSW220017122-1r,1,0.8773799165,1,0.8773799165,0,0.1226200835,0.8773799165,0,1.11544263710893,0.858
56,WZ11_L1,BH2_FDSW220017122-1r,1,0.85451376168,1,0.85451376168,0,0.14548623832,0.85451376168,0,1.17530779685257,0.876
57,WZ14_L1,BH2_FDSW220017122-1r,1,0.89210576866,1,0.89210576866,0,0.10789423134,0.89210576866,0,1.04456874602732,0.815
58,WZ15_FDME210455471-1r,BH2_FDSW220017122-1r,1,0.87334745886,1,0.87334745886,0,0.12665254114,0.87334745886,0,1.05934576188334,0.802
59,XM2_FDME220007436-1r,BH2_FDSW220017122-1r,1,0.94162666709,1,0.94162666709,0,0.05837333291,0.94162666709,0,0.403993251926632,0.178
60,XM4_FDME220007438-1r,BH2_FDSW220017122-1r,1,0.95687603255,1,0.95687603255,0,0.04312396745,0.95687603255,0,0.459773559610839,0.207
61,XM6_FDME220007440-1r,BH2_FDSW220017122-1r,1,0.96834482722,1,0.96834482722,0,0.03165517278,0.96834482722,0,0.427537311620771,0.185
62,XM8_FDME220007442-1r,BH2_FDSW220017122-1r,1,0.97118260969,1,0.97118260969,0,0.02881739031,0.97118260969,0,0.417457069447879,0.177
63,XM10_FDME220007444-1r,BH2_FDSW220017122-1r,1,0.956576,1,0.956576,0,0.043424,0.956576,0,0.428744622292444,0.186
64,XM12_FDME220007446-1r,BH2_FDSW220017122-1r,1,0.9076402117,1,0.9076402117,0,0.0923597883,0.9076402117,0,0.577569648454504,0.344
65,XM14_FDME220007448-1r,BH2_FDSW220017122-1r,1,0.960224,1,0.960224,0,0.039776,0.960224,0,0.408139730271733,0.17
66,XM15_FDME220007449-1r,BH2_FDSW220017122-1r,1,0.93577483362,1,0.93577483362,0,0.06422516638,0.93577483362,0,0.414958952591705,0.183
67,YC1_FDME220007405-1r,BH2_FDSW220017122-1r,1,0.96641379183,1,0.96641379183,0,0.03358620817,0.96641379183,0,0.594687165396827,0.345
68,YC3_FDME220007407-1r,BH2_FDSW220017122-1r,1,0.96777585942,1,0.96777585942,0,0.03222414058,0.96777585942,0,0.657027036895975,0.412
69,YC5_FDME220007409-1r,BH2_FDSW220017122-1r,1,0.97192857165,1,0.97192857165,0,0.02807142835,0.97192857165,0,0.545744072846664,0.291
70,YC7_FDME220007411-1a,BH2_FDSW220017122-1r,1,0.9702456126,1,0.9702456126,0,0.0297543874,0.9702456126,0,0.644698999429744,0.425
71,YC9_FDME220007413-1r,BH2_FDSW220017122-1r,1,0.9716936936,1,0.9716936936,0,0.0283063064,0.9716936936,0,0.543494047251428,0.287
72,YC11_FDME220007415-1r,BH2_FDSW220017122-1r,1,0.959388428,1,0.959388428,0,0.040611572,0.959388428,0,0.58285754764089,0.345
73,YC13_FDME220007417-1r,BH2_FDSW220017122-1r,1,0.9643247851,1,0.9643247851,0,0.0356752149,0.9643247851,0,0.599535727677425,0.367
74,YC15_FDME220007419-1r,BH2_FDSW220017122-1r,1,0.97205263116,1,0.97205263116,0,0.02794736884,0.97205263116,0,0.585410370848521,0.339
75,ZH1_FDSW220008784-1r,BH2_FDSW220017122-1r,1,0.99403921402,1,0.99403921402,0,0.00596078598000005,0.99403921402,0,0.286651061691441,0.076
76,ZH3_FDSW220008786-1r,BH2_FDSW220017122-1r,1,0.98205504329,1,0.98205504329,0,0.01794495671,0.98205504329,0,0.313609104329063,0.09
77,ZH5_FDSW220008788-1r,BH2_FDSW220017122-1r,1,0.99025242542,1,0.99025242542,0,0.00974757457999997,0.99025242542,0,0.334648354036574,0.101
78,ZH7_FDSW220008790-1r,BH2_FDSW220017122-1r,1,0.9852264147,1,0.9852264147,0,0.0147735852999999,0.9852264147,0,0.329423386866166,0.098
79,ZH9_FDSW220008792-2r,BH2_FDSW220017122-1r,1,0.9771531559,1,0.9771531559,0,0.0228468441,0.9771531559,0,0.32992489343141,0.099
80,ZH11_FDSW220008794-2r,BH2_FDSW220017122-1r,1,0.9859999997,1,0.9859999997,0,0.0140000003,0.9859999997,0,0.319934156779575,0.093
81,ZH13_FDSW220008796-2r,BH2_FDSW220017122-1r,1,0.9853018864,1,0.9853018864,0,0.0146981136,0.9853018864,0,0.328724911644595,0.098
82,ZH15_FDSW220008798-2r,BH2_FDSW220017122-1r,1,0.9838518506,1,0.9838518506,0,0.0161481494,0.9838518506,0,0.309939154161027,0.088
83,C1_FDSW202534412-1r,BH2_FDSW220017122-1r,1,0.88661971698,1,0.88661971698,0,0.11338028302,0.88661971698,0,1.54320692725966,0.972
84,E5_FDSW202534388-1r,BH2_FDSW220017122-1r,1,0.87947233883,1,0.87947233883,0,0.12052766117,0.87947233883,0,1.590081318686,0.988
85,E10_FDSW202534389-1r,BH2_FDSW220017122-1r,1,0.87027558964,1,0.87027558964,0,0.12972441036,0.87027558964,0,1.63303693647013,0.987
86,E20_FDSW202534390-1r,BH2_FDSW220017122-1r,1,0.88402739638,1,0.88402739638,0,0.11597260362,0.88402739638,0,1.39548433448016,0.943
87,E50_FDSW202534391-1r,BH2_FDSW220017122-1r,1,0.92397451922,1,0.92397451922,0,0.07602548078,0.92397451922,0,1.22894773957692,0.869
88,E100_FDSW202534392-1r,BH2_FDSW220017122-1r,1,0.93524821702,1,0.93524821702,0,0.06475178298,0.93524821702,0,1.0098616566287,0.743
89,E150_FDSW202534393-1r,BH2_FDSW220017122-1r,1,0.91225,1,0.91225,0,0.08775,0.91225,0,1.08546775951334,0.81
90,N5_FDSW202534406-1r,BH2_FDSW220017122-1r,1,0.88140087986,1,0.88140087986,0,0.11859912014,0.88140087986,0,1.61688837074159,0.989
91,N10_FDSW202534407-1r,BH2_FDSW220017122-1r,1,0.88033188061,1,0.88033188061,0,0.11966811939,0.88033188061,0,1.38797820540962,0.951
92,N20_FDSW202534408-1r,BH2_FDSW220017122-1r,1,0.91381395948,1,0.91381395948,0,0.08618604052,0.91381395948,0,1.3646652274984,0.927
93,N50_FDSW202534409-1r,BH2_FDSW220017122-1r,1,0.94401481921,1,0.94401481921,0,0.05598518079,0.94401481921,0,0.91938423216086,0.682
94,N100_FDSW202534410-1r,BH2_FDSW220017122-1r,1,0.89903703629,1,0.89903703629,0,0.10096296371,0.89903703629,0,1.56431870658616,0.976
95,N150_FDSW202534411-1r,BH2_FDSW220017122-1r,1,0.87261354777,1,0.87261354777,0,0.12738645223,0.87261354777,0,1.51312778771464,0.98
96,S5_FDSW202534394-1r,BH2_FDSW220017122-1r,1,0.89586,1,0.89586,0,0.10414,0.89586,0,1.42676437811122,0.944
97,S10_FDSW202534395-1r,BH2_FDSW220017122-1r,1,0.90238502914,1,0.90238502914,0,0.09761497086,0.90238502914,0,1.4838648117789,0.96
98,S20_FDSW202534396-1r,BH2_FDSW220017122-1r,1,0.89023585262,1,0.89023585262,0,0.10976414738,0.89023585262,0,1.66036678463482,0.993
99,S50_FDSW202534397-1r,BH2_FDSW220017122-1r,1,0.90329411964,1,0.90329411964,0,0.0967058803600001,0.90329411964,0,1.66460507132009,0.985
100,S100_FDSW202534398-1r,BH2_FDSW220017122-1r,1,0.89363900963,1,0.89363900963,0,0.10636099037,0.89363900963,0,1.68236790470982,0.994
101,S150_FDSW202534399-1r,BH2_FDSW220017122-1r,1,0.88709174491,1,0.88709174491,0,0.11290825509,0.88709174491,0,1.64915639402952,0.989
102,W5_FDSW202534400-1r,BH2_FDSW220017122-1r,1,0.89449752234,1,0.89449752234,0,0.10550247766,0.89449752234,0,1.59351422124078,0.973
103,W10_FDSW202534401-1r,BH2_FDSW220017122-1r,1,0.88975000055,1,0.88975000055,0,0.11024999945,0.88975000055,0,1.52542284686189,0.977
104,W20_FDSW202534402-1r,BH2_FDSW220017122-1r,1,0.88565022624,1,0.88565022624,0,0.11434977376,0.88565022624,0,1.65496711962291,0.994
105,W50_FDSW202534403-1r,BH2_FDSW220017122-1r,1,0.89169754733,1,0.89169754733,0,0.10830245267,0.89169754733,0,1.61783895249853,0.98
106,W100_FDSW202534404-1r,BH2_FDSW220017122-1r,1,0.8830582993,1,0.8830582993,0,0.1169417007,0.8830582993,0,1.66423106240038,0.987
107,W150_FDSW202534405-1r,BH2_FDSW220017122-1r,1,0.90377540377,1,0.90377540377,0,0.09622459623,0.90377540377,0,1.57542708739587,0.972
108,CXD_0801_FDSW210423161-1r,BH2_FDSW220017122-1r,1,0.9234701984,1,0.9234701984,0,0.0765298016,0.9234701984,0,1.02300556133989,0.781
109,CXD_0802_FDSW210423162-1r,BH2_FDSW220017122-1r,1,0.87872173568,1,0.87872173568,0,0.12127826432,0.87872173568,0,1.28234807920348,0.937
110,CXD_0803_FDSW210423163-1r,BH2_FDSW220017122-1r,1,0.88075113301,1,0.88075113301,0,0.11924886699,0.88075113301,0,1.26779480254578,0.925
111,CXD_0804_FDSW210423164-1r,BH2_FDSW220017122-1r,1,0.8946069742,1,0.8946069742,0,0.1053930258,0.8946069742,0,1.30782224629485,0.936
112,CXD_0805_FDSW210423165-1r,BH2_FDSW220017122-1r,1,0.90074999858,1,0.90074999858,0,0.09925000142,0.90074999858,0,1.3170974006688,0.923
113,CXD_0807_FDSW210423167-1r,BH2_FDSW220017122-1r,1,0.89308910386,1,0.89308910386,0,0.10691089614,0.89308910386,0,1.35225664768393,0.945
114,CXD_1001_FDSW210423173-1r,BH2_FDSW220017122-1r,1,0.84618075924,1,0.84618075924,0,0.15381924076,0.84618075924,0,1.47110725740178,0.973
115,CXD_1003_FDSW210423175-1r,BH2_FDSW220017122-1r,1,0.87522580793,1,0.87522580793,0,0.12477419207,0.87522580793,0,1.67291987711754,0.992
116,CXD_1004_FDSW210423176-1r,BH2_FDSW220017122-1r,1,0.88056502358,1,0.88056502358,0,0.11943497642,0.88056502358,0,1.45056410123357,0.964
117,CXD_1007_FDSW210423179-1r,BH2_FDSW220017122-1r,1,0.87288524679,1,0.87288524679,0,0.12711475321,0.87288524679,0,1.5997670894939,0.987
118,CXD_1009_FDSW210423181-1r,BH2_FDSW220017122-1r,1,0.85086628053,1,0.85086628053,0,0.14913371947,0.85086628053,0,1.60702134201639,0.988
119,CXD_1015_FDSW210423187-1r,BH2_FDSW220017122-1r,1,0.85079563813,1,0.85079563813,0,0.14920436187,0.85079563813,0,1.76070497839479,0.998
120,CXD_1201_FDSW210423188-1r,BH2_FDSW220017122-1r,1,0.84721428654,1,0.84721428654,0,0.15278571346,0.84721428654,0,1.63215736850781,0.982
121,CXD_1202_FDSW210423189-1r,BH2_FDSW220017122-1r,1,0.85980887404,1,0.85980887404,0,0.14019112596,0.85980887404,0,1.38303476662057,0.948
122,CXD_1203_FDSW210423190-1r,BH2_FDSW220017122-1r,1,0.89712690254,1,0.89712690254,0,0.10287309746,0.89712690254,0,1.51275583674024,0.961
123,CXD_1213_FDSW210423200-1r,BH2_FDSW220017122-1r,1,0.84746593947,1,0.84746593947,0,0.15253406053,0.84746593947,0,1.70904053110222,0.999
124,CXD_1214_FDSW210423201-1r,BH2_FDSW220017122-1r,1,0.84513456454,1,0.84513456454,0,0.15486543546,0.84513456454,0,1.76445249122645,0.997
125,CXD_1215_FDSW210423202-1r,BH2_FDSW220017122-1r,1,0.84929545545,1,0.84929545545,0,0.15070454455,0.84929545545,0,1.58810868967341,0.992
126,CXD_0204_FDSW210423206-1r,BH2_FDSW220017122-1r,1,0.86950588374,1,0.86950588374,0,0.13049411626,0.86950588374,0,1.50424340334036,0.971
127,CXD_0209_FDSW210423211-1r,BH2_FDSW220017122-1r,1,0.87138522832,1,0.87138522832,0,0.12861477168,0.87138522832,0,1.53111946668875,0.984
128,CXD_0210_FDSW210423212-1r,BH2_FDSW220017122-1r,1,0.8801171648,1,0.8801171648,0,0.1198828352,0.8801171648,0,1.50957491201167,0.979
129,CXD_0213_FDSW210423215-1r,BH2_FDSW220017122-1r,1,0.89085436634,1,0.89085436634,0,0.10914563366,0.89085436634,0,1.46927293460181,0.975
130,CXD_0214_FDSW210423216-1r,BH2_FDSW220017122-1r,1,0.88319815997,1,0.88319815997,0,0.11680184003,0.88319815997,0,1.45852185415293,0.971
131,CXD_0215_FDSW210423217-1r,BH2_FDSW220017122-1r,1,0.874223109,1,0.874223109,0,0.125776891,0.874223109,0,1.45817785618817,0.968
132,CXD_1401_FDSW210423218-1r,BH2_FDSW220017122-1r,1,0.94753487895,1,0.94753487895,0,0.05246512105,0.94753487895,0,0.788064765973095,0.567
133,CXD_1402_FDSW210423219-1r,BH2_FDSW220017122-1r,1,0.9263355682,1,0.9263355682,0,0.0736644318,0.9263355682,0,1.15675701966582,0.833
134,CXD_1408_FDSW210423225-1r,BH2_FDSW220017122-1r,1,0.94980000147,1,0.94980000147,0,0.05019999853,0.94980000147,0,0.774808756632595,0.551
135,CXD_1412_FDSW210423229-1r,BH2_FDSW220017122-1r,1,0.87663333248,1,0.87663333248,0,0.12336666752,0.87663333248,0,1.51072544112219,0.984
136,CXD_1414_FDSW210423231-1r,BH2_FDSW220017122-1r,1,0.85791384677,1,0.85791384677,0,0.14208615323,0.85791384677,0,1.71866453657152,0.997
137,CXD_1415_FDSW210423232-1r,BH2_FDSW220017122-1r,1,0.85053072561,1,0.85053072561,0,0.14946927439,0.85053072561,0,1.68532300612485,0.996
138,CXD_1604_FDSW210423236-1r,BH2_FDSW220017122-1r,1,0.91186826985,1,0.91186826985,0,0.08813173015,0.91186826985,0,1.13845072692356,0.854
139,CXD_1609_FDSW210423241-1r,BH2_FDSW220017122-1r,1,0.9062183872,1,0.9062183872,0,0.0937816128,0.9062183872,0,1.23727492710158,0.889
140,CXD_1610_FDSW210423242-1r,BH2_FDSW220017122-1r,1,0.88925489993,1,0.88925489993,0,0.11074510007,0.88925489993,0,1.47324851512195,0.973
141,CXD_1611_FDSW210423243-1r,BH2_FDSW220017122-1r,1,0.90181521482,1,0.90181521482,0,0.09818478518,0.90181521482,0,1.49810551821245,0.965
142,CXD_1612_FDSW210423244-1r,BH2_FDSW220017122-1r,1,0.90598912814,1,0.90598912814,0,0.09401087186,0.90598912814,0,1.50457582597543,0.964
143,CXD_1613_FDSW210423245-1r,BH2_FDSW220017122-1r,1,0.90189418014,1,0.90189418014,0,0.09810581986,0.90189418014,0,1.50372587285857,0.968
144,A1-20-normal,BH2_FDSW220017122-1r,1,0.91033939904,1,0.91033939904,0,0.0896606009600001,0.91033939904,0,1.08791612775422,0.807
145,A3-20-normal,BH2_FDSW220017122-1r,1,0.88704147783,1,0.88704147783,0,0.11295852217,0.88704147783,0,1.55821933939348,0.98
146,A5-20-normal,BH2_FDSW220017122-1r,1,0.9029148821,1,0.9029148821,0,0.0970851179,0.9029148821,0,1.21435659744493,0.888
147,B1-20-normal,BH2_FDSW220017122-1r,1,0.8919502581,1,0.8919502581,0,0.1080497419,0.8919502581,0,1.67675671744766,0.989
148,B3-20-normal,BH2_FDSW220017122-1r,1,0.90210752431,1,0.90210752431,0,0.09789247569,0.90210752431,0,1.45011927628718,0.95
149,B5-20-normal,BH2_FDSW220017122-1r,1,0.87881817951,1,0.87881817951,0,0.12118182049,0.87881817951,0,1.57039141553022,0.988
150,C1-20-normal,BH2_FDSW220017122-1r,1,0.87173705246,1,0.87173705246,0,0.12826294754,0.87173705246,0,1.54149736230168,0.978
151,C3-20-normal,BH2_FDSW220017122-1r,1,0.89914438645,1,0.89914438645,0,0.10085561355,0.89914438645,0,1.3331617265297,0.928
152,C5-20-normal,BH2_FDSW220017122-1r,1,0.90019047628,1,0.90019047628,0,0.09980952372,0.90019047628,0,1.34197895614634,0.932
153,A1-40-normal,BH2_FDSW220017122-1r,1,0.91146820464,1,0.91146820464,0,0.08853179536,0.91146820464,0,1.20209841520886,0.882
154,A3-40-normal,BH2_FDSW220017122-1r,1,0.89726041726,1,0.89726041726,0,0.10273958274,0.89726041726,0,1.36993949532368,0.935
155,A5-40-normal,BH2_FDSW220017122-1r,1,0.86556890202,1,0.86556890202,0,0.13443109798,0.86556890202,0,1.59614727873015,0.992
156,B1-40-normal,BH2_FDSW220017122-1r,1,0.89016424886,1,0.89016424886,0,0.10983575114,0.89016424886,0,1.66238385231023,0.993
157,B3-40-normal,BH2_FDSW220017122-1r,1,0.870890625,1,0.870890625,0,0.129109375,0.870890625,0,1.62765674668776,0.99
158,B5-40-normal,BH2_FDSW220017122-1r,1,0.87377865449,1,0.87377865449,0,0.12622134551,0.87377865449,0,1.56628189040273,0.983
159,C1-40-normal,BH2_FDSW220017122-1r,1,0.85854019641,1,0.85854019641,0,0.14145980359,0.85854019641,0,1.51973117774315,0.984
160,C3-40-normal,BH2_FDSW220017122-1r,1,0.85060518542,1,0.85060518542,0,0.14939481458,0.85060518542,0,1.58708590544064,0.994
161,C5-40-normal,BH2_FDSW220017122-1r,1,0.88833488031,1,0.88833488031,0,0.11166511969,0.88833488031,0,1.59715147824622,0.983
162,A1-60-normal,BH2_FDSW220017122-1r,1,0.89370558294,1,0.89370558294,0,0.10629441706,0.89370558294,0,1.40643362638579,0.958
163,A3-60-normal,BH2_FDSW220017122-1r,1,0.8652222215,1,0.8652222215,0,0.1347777785,0.8652222215,0,1.61765085173329,0.989
164,A5-60-normal,BH2_FDSW220017122-1r,1,0.87205448922,1,0.87205448922,0,0.12794551078,0.87205448922,0,1.62018827376581,0.996
165,B1-60-normal,BH2_FDSW220017122-1r,1,0.85927847975,1,0.85927847975,0,0.14072152025,0.85927847975,0,1.56700082704628,0.989
166,B3-60-normal,BH2_FDSW220017122-1r,1,0.86891728752,1,0.86891728752,0,0.13108271248,0.86891728752,0,1.57895989673128,0.993
167,B5-60-normal,BH2_FDSW220017122-1r,1,0.89749732823,1,0.89749732823,0,0.10250267177,0.89749732823,0,1.48207984468367,0.96
168,C1-60-normal,BH2_FDSW220017122-1r,1,0.87096062973,1,0.87096062973,0,0.12903937027,0.87096062973,0,1.53946980537949,0.978
169,C3-60-normal,BH2_FDSW220017122-1r,1,0.86414134079,1,0.86414134079,0,0.13585865921,0.86414134079,0,1.55757144631611,0.991
170,C5-60-normal,BH2_FDSW220017122-1r,1,0.87966386538,1,0.87966386538,0,0.12033613462,0.87966386538,0,1.61205962347498,0.985
171,A1-80-normal,BH2_FDSW220017122-1r,1,0.91752439046,1,0.91752439046,0,0.08247560954,0.91752439046,0,1.52673164790821,0.972
172,A3-80-normal,BH2_FDSW220017122-1r,1,0.86119727849,1,0.86119727849,0,0.13880272151,0.86119727849,0,1.61434694196913,0.986
173,A5-80-normal,BH2_FDSW220017122-1r,1,0.89287309478,1,0.89287309478,0,0.10712690522,0.89287309478,0,1.49754470628233,0.975
