"r"
0.0508095271219813
0.0806178350061539
0.151690179252407
-0.0159308125111935
0.0277000236944184
0.129590766196544
0.0133469361206104
0.146001170055741
0.0484799793489149
0.0924016048150672
0.21922643727731
