"distv_num","dist_loca_num"
-0.0825745628356764,0.698970004336019
-0.0861891888692064,1
-0.0666533780491389,1.30102999566398
-0.261858829698627,1.69897000433602
-0.156640447781679,2
-0.131793057777574,2.17609125905568
-0.0401246915864796,0.698970004336019
-0.0775760639435701,1
-0.108123736884061,1.30102999566398
-0.223247641317852,1.69897000433602
-0.25113695789592,2
-0.211500674425644,2.17609125905568
-0.102352373549373,0.698970004336019
-0.0800979137898171,1
-0.112188608395879,1.30102999566398
-0.134720807229578,1.69897000433602
-0.121078350919717,2
-0.0870046201833811,2.17609125905568
-0.0624021721816492,0.698970004336019
-0.0789071267478399,1
-0.0868914444589132,1.30102999566398
-0.122223487321646,1.69897000433602
-0.0913751798182795,2
-0.223704275947712,2.30102999566398
-0.0419177630903306,0.698970004336019
-0.049453753094558,1.17609125905568
-0.222879484338672,1.65321251377534
-0.12940928965711,1.97772360528885
-0.0740553891680015,2.16136800223497
-0.087773144598391,0.849485002168009
-0.110731105320169,1.04845500650403
-0.147756111729601,1.31419446502516
-0.188184621156265,1.70113069122734
-0.211804386244547,2.00054219064611
-0.146253845645648,2.17633239982555
-0.033170394133848,0.849485002168009
-0.0853021611096368,1.04845500650403
-0.0625932358777044,1.31419446502516
-0.173737046751188,1.70113069122734
-0.168833978128848,2.00054219064611
-0.102223026279501,2.17633239982555
-0.0370672514361055,1
-0.0791861216316065,1.17609125905568
-0.0960808005554119,1.39794000867204
-0.160587606406394,1.74036268949424
-0.119606149309217,2.02118929906994
-0.293647683837881,2.31175386105575
-0.0474112789258368,1
-0.215103026116956,1.60205999132796
-0.13907080796967,1.95424250943932
-0.0862791762123088,2.14612803567824
-0.0876365890601711,1.04845500650403
-0.101190538711874,1.15051499783199
-0.173140090867317,1.34948500216801
-0.200626723332224,1.70748667398541
-0.205943831382092,2.00216068689132
-0.15092986617663,2.1770542195737
-0.0490508923422347,1.04845500650403
-0.11284618822553,1.15051499783199
-0.0775773211775099,1.34948500216801
-0.189422445449634,1.70748667398541
-0.19415196202714,2.00216068689132
-0.127994111960156,2.1770542195737
-0.0539237225822592,1.17609125905568
-0.105609866373865,1.30102999566398
-0.123122634536188,1.47712125471966
-0.192322922711504,1.77815125038364
-0.122916860934664,2.04139268515822
-0.301082534730597,2.32221929473392
-0.250658745257358,1.47712125471966
-0.157339415306091,1.90308998699194
-0.0880174237454956,2.11394335230684
-0.0755836628523518,1.31419446502516
-0.0755021757381995,1.34948500216801
-0.149784702947631,1.45154499349597
-0.224710351103469,1.73119899894948
-0.238999689364971,2.00851666964939
-0.185870834130903,2.17991774116994
-0.0717598229658894,1.31419446502516
-0.0941011819479339,1.34948500216801
-0.105803139497876,1.45154499349597
-0.177612670050665,1.73119899894948
-0.164140748063585,2.00851666964939
-0.103072964385072,2.17991774116994
-0.0476098899267425,1.39794000867204
-0.087416546522805,1.47712125471966
-0.0983851447885492,1.60205999132796
-0.161598168993103,1.84509804001426
-0.129021565678336,2.07918124604762
-0.30440642388778,2.34242268082221
-0.14259679378763,1.69897000433602
-0.198567583173486,2
-0.276454885081481,1.70113069122734
-0.293210477847349,1.70748667398541
-0.357051561086614,1.73119899894948
-0.0810862279715949,1.84948500216801
-0.0252676314916865,2.04845500650403
-0.0808319830270556,2.19897000433602
-0.206186554864736,1.70113069122734
-0.294825836951777,1.70748667398541
-0.190385278378493,1.73119899894948
-0.351285069154104,1.84948500216801
-0.326315732048401,2.04845500650403
-0.269131730946241,2.19897000433602
-0.259604534512157,1.74036268949424
-0.284397809369035,1.77815125038364
